Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
1.46,0,0.6567515319382266121759257909,0.656751531938227,0.656751531938227,0.656751531938227,0.656751531938227,0,0,0,0,12.715908135233047149022002117,85.79098256558112511148071517,82.84865080874557243560458808,98840480
1.47,0,0.6574305155301910192673268019,0.657430515530191,0.657430515530191,0.657430515530191,0.657430515530191,0,0,0,0,12.696403698367802139221262146,85.75218362779346446952865216,82.82064401749329694230999799,99517460
1.48,0,0.6582404209270306076104747901,0.658240420927031,0.658240420927031,0.658240420927031,0.658240420927031,0,0,0,0,12.676815206355479697024824456,85.71341408648671333398964518,82.79264460839114010141525173,100194500
1.49,0,0.6591809799182901144415871591,0.65918097991829,0.65918097991829,0.65918097991829,0.65918097991829,0,0,0,0,12.657144458977308687224084486,85.67492618690277602152979082,82.76487719119480209054928133,100871400
1.50,0,0.6602519072542783083867058853,0.660251907254278,0.660251907254278,0.660251907254278,0.660251907254278,0,0,0,0,12.637394614770786677423344516,85.63654541762667640085040211,82.73718777811522886677872255,101548400
1.51,0,0.6614530261981218520729828519,0.661453026198122,0.661453026198122,0.661453026198122,0.661453026198122,0,0,0,0,12.617566612621695667622604545,85.59835202092470474052997207,82.70964809534567978375850116,102225400
1.52,0,0.6627842027819705392866065510,0.662784202781971,0.662784202781971,0.662784202781971,0.662784202781971,0,0,0,0,12.597663516045499657821864576,85.56025762318538656944866673,82.68218054114616802732780661,102902400
1.53,0,0.6642452506991729239091894165,0.664245250699173,0.664245250699173,0.664245250699173,0.664245250699173,0,0,0,0,12.577686647134370215625426885,85.52234385115365601280496913,82.65485818740186101434519169,103579400
1.54,0,0.6658361446604416830078322898,0.665836144660442,0.665836144660442,0.665836144660442,0.665836144660442,0,0,0,0,12.557637716296645638220384636,85.48460598735258395447873375,82.62767747447551911922241781,104256400
1.55,0,0.6675567507625074934606399925,0.667556750762508,0.667556750762508,0.667556750762508,0.667556750762508,0,0,0,0,12.537518808884147196023946944,85.44695709796487461877855835,82.60056177336292868214913656,104933400
1.56,0,0.6694070930281081956932354758,0.669407093028108,0.669407093028108,0.669407093028108,0.669407093028108,0,0,0,0,12.517330911024662186223206974,85.40947791320012235265645739,82.57358332670697211796896636,105610400
1.57,0,0.6713871433641363618368452325,0.671387143364136,0.671387143364136,0.671387143364136,0.671387143364136,0,0,0,0,12.497076159769372176422467004,85.37216614265121751390806785,82.54674081215598052182189799,106287400
1.58,0,0.6734969218587570519451469129,0.673496921858757,0.673496921858757,0.673496921858757,0.673496921858757,0,0,0,0,12.476755359947522734226029315,85.33493296618059552458099252,82.51995555226369476052463209,106964400
1.59,0,0.6757364707828783351190658085,0.675736470782878,0.675736470782878,0.675736470782878,0.675736470782878,0,0,0,0,12.456370550271574724425289345,85.29794681300888106744758559,82.49337818471597536383272855,107641300
1.60,0,0.6781058736956069424856172357,0.678105873695607,0.678105873695607,0.678105873695607,0.678105873695607,0,0,0,0,12.435922339649407714624549374,85.26103364777545509608172766,82.46685407899553975708612557,108318300
1.61,0,0.6806051695708430068275020442,0.680605169570843,0.680605169570843,0.680605169570843,0.680605169570843,0,0,0,0,12.415412413194998813262529924,85.22419231415566338067268,82.44038273797045665023322928,108995300
1.62,0,0.6832344569348547511084123965,0.683234456934855,0.683234456934855,0.683234456934855,0.683234456934855,0,0,0,0,12.394841874779817803461789955,85.18758936959196452936553173,82.4141130345128391718990055,109672300
1.63,0,0.6859938762639649090298050827,0.685993876263965,0.685993876263965,0.685993876263965,0.685993876263965,0,0,0,0,12.374211582523409252826631744,85.15105230176344896481152989,82.38789161187765642217627901,110349300
1.64,0,0.6888835608145662884435862132,0.688883560814566,0.688883560814566,0.688883560814566,0.688883560814566,0,0,0,0,12.353522923495247243025891773,85.1146650722543016883211946,82.36179381290728641991165515,111026300
1.65,0,0.6919036600380659858312530512,0.691903660038066,0.691903660038066,0.691903660038066,0.691903660038066,0,0,0,0,12.332777313463056233225151804,85.07842563297638488721560587,82.33581833326303432582161507,111703300
1.66,0,0.6950543412255656252223936130,0.695054341225566,0.695054341225566,0.695054341225566,0.695054341225566,0,0,0,0,12.311975100107006223424411833,85.04233090712082650732525708,82.30996270954871866874966201,112380300
1.67,0,0.6983357625616336157307704286,0.698335762561634,0.698335762561634,0.698335762561634,0.698335762561634,0,0,0,0,12.291117132353237213623671863,85.00629429081250267846189284,82.28415002418255743550823456,113057300
1.68,0,0.7017481298471851167011048855,0.701748129847185,0.701748129847185,0.701748129847185,0.701748129847185,0,0,0,0,12.270204788435057771427234173,84.97039912211130644727855971,82.25845513369941919067243258,113734200
1.69,0,0.7052916243829314242515716320,0.705291624382931,0.705291624382931,0.705291624382931,0.705291624382931,0,0,0,0,12.249238205072110761626494203,84.93464224593386563122276247,82.23287544921178866809560826,114411200
1.70,0,0.7089665124545640030051488233,0.708966512454564,0.708966512454564,0.708966512454564,0.708966512454564,0,0,0,0,12.228219821973034751825754232,84.8990254259090754758786435,82.2074132805666792357893448,115088200
1.71,0,0.7127729898165835478584768542,0.712772989816584,0.712772989816584,0.712772989816584,0.712772989816584,0,0,0,0,12.207148615060481309629316543,84.86345883594163346886993271,82.18198832336074823341555861,115765200
1.72,0,0.7167112700880840437516735184,0.716711270088084,0.716711270088084,0.716711270088084,0.716711270088084,0,0,0,0,12.186026143569079732224274292,84.82811090481900904746545344,82.15675161273473639532220349,116442200
1.73,0,0.7207816474785430185683394878,0.720781647478543,0.720781647478543,0.720781647478543,0.720781647478543,0,0,0,0,12.164852996151809290027836602,84.79281172976894418857650261,82.13155160997607504783980098,117119200
1.74,0,0.7249843367252512967104883014,0.724984336725251,0.724984336725251,0.724984336725251,0.724984336725251,0,0,0,0,12.143629608763492821061514872,84.75764303009796446475069465,82.10646163025734915869702811,117796200
1.75,0,0.7293194716795946293437208500,0.729319471679595,0.729319471679595,0.729319471679595,0.729319471679595,0,0,0,0,12.122357367836302378865077182,84.72260505319778504735131345,82.08148238664554752326717221,118473200
1.76,0,0.7337872167049724547645900821,0.733787216704972,0.733787216704972,0.733787216704972,0.733787216704972,0,0,0,0,12.101036830829542369064337213,84.68761300295520264542034395,82.05653830161868273760195204,119150200
1.77,0,0.7383878165388219959337215532,0.738387816538822,0.738387816538822,0.738387816538822,0.738387816538822,0,0,0,0,12.079667535143252359263597242,84.65282986648491924127874567,82.03177530439020444671901042,119827200
1.78,0,0.7431216038988702053840963925,0.74312160389887,0.74312160389887,0.74312160389887,0.74312160389887,0,0,0,0,12.058250639600225349462857272,84.61808882706968414805761626,82.0070445198104268762836313,120504100
1.79,0,0.7479888756979214397371723981,0.747988875697921,0.747988875697921,0.747988875697921,0.747988875697921,0,0,0,0,12.036787802918978339662117302,84.58347429958091116768049254,81.98242203907843684069604946,121181100
1.80,0,0.7529899184994182402057673241,0.752989918499418,0.752989918499418,0.752989918499418,0.752989918499418,0,0,0,0,12.015277789460269897465679611,84.54898169133995915331991901,81.95790366594363281910565726,121858100
1.81,0,0.7582255782303582780757235222,0.758225578230358,0.758225578230358,0.758225578230358,0.758225578230358,0,0,0,0,11.999853968019616346830521401,84.48342010625797081812628069,81.90685331533736320008734694,122535100
1.82,0,0.7635639584911955925030224366,0.763563958491196,0.763563958491196,0.763563958491196,0.763563958491196,0,0,0,0,11.98672345340796933702978143,84.40619125506796237202858449,81.84581139103164091027366739,123212100
1.83,0,0.7690258850163794251266491198,0.76902588501638,0.76902588501638,0.76902588501638,0.76902588501638,0,0,0,0,11.973527586130902327229041461,84.32930627087060261961171818,81.7850308826951773738379096,123889100
1.84,0,0.7746117185818551452070115518,0.774611718581855,0.774611718581855,0.774611718581855,0.774611718581855,0,0,0,0,11.960268258577134317428301491,84.25267810729759555266788322,81.72443453677997542637863241,124566100
1.85,0,0.7764886884346933738394797572,0.776488688434693,0.776488688434693,0.776488688434693,0.776488688434693,0,0,0,0,11.945112034498801307627561521,84.17264878042075303427483741,81.66035377664123514134271738,125243100
1.86,0,0.7726712878310588680181064470,0.772671287831059,0.772671287831059,0.772671287831059,0.772671287831059,0,0,0,0,11.92654109822549840626554207,84.08604754935451538526039533,81.58962674189475722683391133,125920100
1.87,0,0.7689000801263490467184472913,0.768900080126349,0.768900080126349,0.768900080126349,0.768900080126349,0,0,0,0,11.907119821751557396464802101,83.99787299052914124419019095,81.5172816175618039602863397,126597000
1.88,0,0.7651739782502927362310183462,0.765173978250293,0.765173978250293,0.765173978250293,0.765173978250293,0,0,0,0,11.88691575974770838666406213,83.90831291166163127240526514,81.44350220686810308270276537,127274000
1.89,0,0.7614918895112052396366823833,0.761491889511205,0.761491889511205,0.761491889511205,0.761491889511205,0,0,0,0,11.865986077631405376863322161,83.81753694956403176691197375,81.36845376963472057050872429,127951000
1.90,0,0.7578528467957989052407008351,0.757852846795799,0.757852846795799,0.757852846795799,0.757852846795799,0,0,0,0,11.84439299242309779945827991,83.72548204737899459240418613,81.29209337358336986971570567,128628000
1.91,0,0.7542558716010812674160889872,0.754255871601081,0.754255871601081,0.754255871601081,0.754255871601081,0,0,0,0,11.82218990196815578965753994,83.6323939435172454926690501,81.21465364486146434070718159,129305000
1.92,0,0.7506999735885485745580509881,0.750699973588549,0.750699973588549,0.750699973588549,0.750699973588549,0,0,0,0,11.79942650354900334746110225,83.53826904190134548945015014,81.13614223540462063601074881,129982000
1.93,0,0.7471843044278292502960285699,0.747184304427829,0.747184304427829,0.747184304427829,0.747184304427829,0,0,0,0,11.77614735590694977005606,83.44317812850231048317799585,81.05663248448086843765428385,130659000
1.94,0,0.7437079465311711458533673519,0.743707946531171,0.743707946531171,0.743707946531171,0.743707946531171,0,0,0,0,11.75240169939451776025532003,83.34720167986962016490870578,80.97620730020326086759102705,131336000
1.95,0,0.7402700428476066864349125615,0.740270042847607,0.740270042847607,0.740270042847607,0.740270042847607,0,0,0,0,11.728229096131722750454580059,83.25040274512476037591377863,80.89493185535031743920334133,132013000
1.96,0,0.7368697894371121607222188508,0.736869789437112,0.736869789437112,0.736869789437112,0.736869789437112,0,0,0,0,11.70366215347691474065384009,83.15283111432258404692976336,80.81285790871609416925999363,132690000
1.97,0,0.7335063947218019288480717621,0.733506394721802,0.733506394721802,0.733506394721802,0.733506394721802,0,0,0,0,11.678745079524028730853100119,83.05464673814538301890773062,80.73013867935647859698478719,133366900
1.98,0,0.7301790575669554940222537275,0.730179057566956,0.730179057566956,0.730179057566956,0.730179057566956,0,0,0,0,11.653505117240567721052360149,82.95580523723227695722449156,80.64673992782724005592100467,134043900
1.99,0,0.7268870306740167589811767970,0.726887030674017,0.726887030674017,0.726887030674017,0.726887030674017,0,0,0,0,11.627973655833689549273131579,82.85636592278121103921294909,80.56272153506992993269452254,134720900
2.00,0,0.7236296226820944736582249338,0.723629622682094,0.723629622682094,0.723629622682094,0.723629622682094,0,0,0,0,11.602177926118370539472391609,82.75644768928098274187592789,80.47819621902917691400394263,135397900
2.01,0,0.7205130808058185739506542384,0.720513080805819,0.720513080805819,0.720513080805819,0.720513080805819,0,0,0,0,11.576149270873592529671651638,82.65602972060230823876711575,80.39315154406110638872435228,136074900
2.02,0,0.7174251560295862799291639533,0.717425156029586,0.717425156029586,0.717425156029586,0.717425156029586,0,0,0,0,11.549915349818480519870911669,82.55515808966539096410820917,80.30763455277500523044550169,136751900
2.03,0,0.7143714479766873888098726699,0.714371447976687,0.714371447976687,0.714371447976687,0.714371447976687,0,0,0,0,11.523490285784320942465869419,82.45393324806614622298934545,80.22173866715403607768512879,137428900
2.04,0,0.7113513600861288910582796291,0.711351360086129,0.711351360086129,0.711351360086129,0.711351360086129,0,0,0,0,11.496904741699910500269431728,82.35225517318505989207402127,80.1353796388244560517373467,138105900
2.05,0,0.7083642160912576300729934051,0.708364216091258,0.708364216091258,0.708364216091258,0.708364216091258,0,0,0,0,11.470172886913859490468691759,82.25038283631973547725365573,80.04879388181091001675337556,138782900
2.06,0,0.7054094178539331163153540929,0.705409417853933,0.705409417853933,0.705409417853933,0.705409417853933,0,0,0,0,11.443318398942396913063649508,82.14812073888532938894295954,79.96180950196447584134250929,139459800
2.07,0,0.7024863962027989038220179230,0.702486396202799,0.702486396202799,0.702486396202799,0.702486396202799,0,0,0,0,11.416353606215957903262909537,82.04565621573671056356895745,79.87459790820953839856307221,140136800
2.08,0,0.6995945335520755518835138230,0.699594533552076,0.699594533552076,0.699594533552076,0.699594533552076,0,0,0,0,11.389302430849934461066471848,81.94302624247566951754898691,79.78719701302469460362069177,140813800
2.09,0,0.6967332538064431955006089661,0.696733253806443,0.696733253806443,0.696733253806443,0.696733253806443,0,0,0,0,11.362178258530261883661429598,81.84018365358392776929300265,79.69956666596055932434425107,141490800
2.10,0,0.6939020458308129753548587920,0.693902045830813,0.693902045830813,0.693902045830813,0.693902045830813,0,0,0,0,11.334991105410081873860689628,81.73714361208225058932930796,79.61172232313302034707576314,142167800
2.11,0,0.6911003699524084968321080204,0.691100369952408,0.691100369952408,0.691100369952408,0.691100369952408,0,0,0,0,11.307758441957292864059949657,81.63401633282424568627125178,79.5237667390937788866135849,142844800
2.12,0,0.6883276613837570929365836745,0.688327661383757,0.688327661383757,0.688327661383757,0.688327661383757,0,0,0,0,11.280495037215128259885023368,81.53075961468785059758395413,79.43566438172899193890901789,143521800
2.13,0,0.6855834550034183205107572596,0.685583455003418,0.685583455003418,0.685583455003418,0.685583455003418,0,0,0,0,11.253209294308017250084283397,81.4274659416393982073052768,79.34750027220824212798831846,144198800
2.14,0,0.6828672679751174503179444272,0.682867267975117,0.682867267975117,0.682867267975117,0.682867267975117,0,0,0,0,11.225911755010289672679241146,81.32407690345371166799895564,79.25922335932897499658729475,144875800
2.15,0,0.6801785840430851789843270345,0.680178584043085,0.680178584043085,0.680178584043085,0.680178584043085,0,0,0,0,11.198615317235801230482803456,81.22062384090494864884304965,79.170864151678448047886881975,145552800
